t_us,v
57916.7,0.0313597
57937.5,0.0361427
57958.3,0.0677609
57979.2,0.126471
58000.0,0.211066
58020.8,0.320608
58041.7,0.452024
58062.5,0.604275
58083.3,0.774273
58104.2,0.958759
58125.0,1.15536
58145.8,1.36078
58166.7,1.57023
58187.5,1.78136
58208.3,1.99081
58229.2,2.1938
58250.0,2.388
58270.8,2.56919
58291.7,2.73524
58312.5,2.88264
58333.3,3.00829
58354.2,3.1123
58375.0,3.19051
58395.8,3.24285
58416.7,3.2678
58437.5,3.26533
58458.3,3.23549
58479.2,3.17833
58500.0,3.09533
58520.8,2.98822
58541.7,2.85857
58562.5,2.70706
58583.3,2.53866
58604.2,2.35497
58625.0,2.15912
58645.8,1.95457
58666.7,1.74508
58687.5,1.53396
58708.3,1.32451
58729.2,1.12067
58750.0,0.925733
58770.8,0.743609
58791.7,0.576095
58812.5,0.42781
58833.3,0.299688
58854.2,0.195028
58875.0,0.114399
58895.8,0.0604255
58916.7,0.0329907
58937.5,0.0338857
58958.3,0.06123
58979.2,0.116844
59000.0,0.197377
59020.8,0.302942
59041.7,0.431786
59062.5,0.580866
59083.3,0.748412
59104.2,0.931336
59125.0,1.12635
59145.8,1.33013
59166.7,1.53962
59187.5,1.75072
59208.3,1.96105
59229.2,2.16485
59250.0,2.36053
59270.8,2.54354
59291.7,2.7118
59312.5,2.86247
59333.3,2.99144
59354.2,3.09865
59375.0,3.18073
59395.8,3.2363
59416.7,3.26534
59437.5,3.26697
59458.3,3.24124
59479.2,3.18802
59500.0,3.10904
59520.8,3.00511
59541.7,2.87864
59562.5,2.73041
59583.3,2.56439
59604.2,2.38234
59625.0,2.18821
59645.8,1.98444
59666.7,1.7757
59687.5,1.5637
59708.3,1.3543
59729.2,1.1497
59750.0,0.953086
59770.8,0.76865
59791.7,0.599403
59812.5,0.44797
59833.3,0.316645
59854.2,0.208648
59875.0,0.124856
59895.8,0.0668549
59916.7,0.0354046
59937.5,0.0322274
59958.3,0.0555624
59979.2,0.107152
60000.0,0.184453
60020.8,0.286074
60041.7,0.411714
60062.5,0.55838
60083.3,0.72346
60104.2,0.903939
60125.0,1.09733
60145.8,1.30035
60166.7,1.50902
60187.5,1.72093
60208.3,1.93039
60229.2,2.13586
60250.0,2.33318
60270.8,2.51855
60291.7,2.68836
60312.5,2.84159
60333.3,2.9745
60354.2,3.08487
60375.0,3.17029
60395.8,3.2299
60416.7,3.26295
60437.5,3.26854
60458.3,3.2468
60479.2,3.19769
60500.0,3.12193
60520.8,3.02203
60541.7,2.89799
60562.5,2.75296
60583.3,2.58938
60604.2,2.40971
60625.0,2.2164
60645.8,2.01419
60666.7,1.80552
60687.5,1.59443
60708.3,1.38412
60729.2,1.17865
60750.0,0.981295
60770.8,0.794378
60791.7,0.622752
60812.5,0.468905
60833.3,0.334465
60854.2,0.222342
60875.0,0.135337
60895.8,0.0733426
60916.7,0.0378363
60937.5,0.0305975
60958.3,0.0507384
60979.2,0.0974817
61000.0,0.171638
61020.8,0.269917
61041.7,0.3923
61062.5,0.535753
61083.3,0.69847
61104.2,0.877379
61125.0,1.0691
61145.8,1.27057
61166.7,1.47927
61187.5,1.69027
61208.3,1.90057
61229.2,2.10684
61250.0,2.30498
61270.8,2.49186
61291.7,2.66515
61312.5,2.82064
61333.3,2.95671
61354.2,3.07038
61375.0,3.15979
61395.8,3.22343
61416.7,3.26052
61437.5,3.26933
61458.3,3.2516
61479.2,3.20659
61500.0,3.13486
61520.8,3.03815
61541.7,2.91731
61562.5,2.77472
61583.3,2.61357
61604.2,2.43642
61625.0,2.24536
61645.8,2.04399
61666.7,1.83606
61687.5,1.62505
61708.3,1.41481
61729.2,1.20769
61750.0,1.00866
61770.8,0.820906
61791.7,0.646991
61812.5,0.489815
61833.3,0.352082
61854.2,0.237697
61875.0,0.145786
61895.8,0.0805675
61916.7,0.0419466
61937.5,0.029775
61958.3,0.0459101
61979.2,0.0894285
62000.0,0.159456
62020.8,0.254572
62041.7,0.373057
62062.5,0.514093
62083.3,0.673497
62104.2,0.850783
62125.0,1.04093
62145.8,1.24152
62166.7,1.44856
62187.5,1.65966
62208.3,1.86993
62229.2,2.07697
62250.0,2.2768
62270.8,2.46613
62291.7,2.64088
62312.5,2.79969
62333.3,2.93825
62354.2,3.05508
62375.0,3.14846
62395.8,3.21548
62416.7,3.25649
62437.5,3.27013
62458.3,3.25573
62479.2,3.21462
62500.0,3.1469
62520.8,3.05352
62541.7,2.93586
62562.5,2.79642
62583.3,2.63852
62604.2,2.46293
62625.0,2.27365
62645.8,2.07376
62666.7,1.86678
62687.5,1.65565
62708.3,1.44453
62729.2,1.23755
62750.0,1.03685
62770.8,0.847551
62791.7,0.671034
62812.5,0.511583
62833.3,0.370638
62854.2,0.252123
62875.0,0.157849
62895.8,0.0886847
62916.7,0.0459483
62937.5,0.0297798
62958.3,0.0418914
62979.2,0.0814485
63000.0,0.147389
63020.8,0.239321
63041.7,0.354514
63062.5,0.492275
63083.3,0.649362
63104.2,0.824225
63125.0,1.01268
63145.8,1.21172
63166.7,1.41883
63187.5,1.62905
63208.3,1.84014
63229.2,2.04803
63250.0,2.24854
63270.8,2.43947
63291.7,2.61685
63312.5,2.77794
63333.3,2.91975
63354.2,3.03975
63375.0,3.13645
63395.8,3.20738
63416.7,3.25246
63437.5,3.26936
63458.3,3.25968
63479.2,3.2226
63500.0,3.15811
63520.8,3.06795
63541.7,2.95435
63562.5,2.81831
63583.3,2.66189
63604.2,2.48865
63625.0,2.30186
63645.8,2.10275
63666.7,1.89652
63687.5,1.68629
63708.3,1.47521
63729.2,1.26735
63750.0,1.06512
63770.8,0.874108
63791.7,0.695263
63812.5,0.533332
63833.3,0.389967
63854.2,0.268277
63875.0,0.17004
63895.8,0.0966915
63916.7,0.0499664
63937.5,0.0305282
63958.3,0.0386804
63979.2,0.0740817
64000.0,0.136195
64020.8,0.224776
64041.7,0.336799
64062.5,0.471343
64083.3,0.625981
64104.2,0.797581
64125.0,0.984567
64145.8,1.18277
64166.7,1.38813
64187.5,1.59838
64208.3,1.80956
64229.2,2.01813
64250.0,2.22041
64270.8,2.41288
64291.7,2.59267
64312.5,2.75539
64333.3,2.90038
64354.2,3.02361
64375.0,3.12345
64395.8,3.19849
64416.7,3.24766
64437.5,3.26859
64458.3,3.26289
64479.2,3.22913
64500.0,3.16869
64520.8,3.08241
64541.7,2.97203
64562.5,2.83912
64583.3,2.68614
64604.2,2.51526
64625.0,2.32925
64645.8,2.13265
64666.7,1.92708
64687.5,1.71686
64708.3,1.50592
64729.2,1.29712
64750.0,1.09412
64770.8,0.900751
64791.7,0.720256
64812.5,0.555076
64833.3,0.409292
64854.2,0.28442
64875.0,0.182914
64895.8,0.10558
64916.7,0.0547441
64937.5,0.0313866
64958.3,0.0354835
64979.2,0.0676856
65000.0,0.125609
65020.8,0.210242
65041.7,0.319142
65062.5,0.450355
65083.3,0.602629
65104.2,0.771844
65125.0,0.957151
65145.8,1.15285
65166.7,1.35832
65187.5,1.56789
65208.3,1.77887
65229.2,1.98838
65250.0,2.19147
65270.8,2.38557
65291.7,2.56685
65312.5,2.73278
65333.3,2.88103
65354.2,3.00759
65375.0,3.1107
65395.8,3.18964
65416.7,3.24197
65437.5,3.26784
65458.3,3.26543
65479.2,3.23556
65500.0,3.17912
65520.8,3.09693
65541.7,2.98991
65562.5,2.85941
65583.3,2.70942
65604.2,2.54027
65625.0,2.35729
65645.8,2.16157
65666.7,1.95704
65687.5,1.74752
65708.3,1.53644
65729.2,1.32692
65750.0,1.12306
65770.8,0.928114
65791.7,0.745287
65812.5,0.578485
65833.3,0.429448
65854.2,0.301347
65875.0,0.195748
65895.8,0.115217
65916.7,0.0603899
65937.5,0.0329911
65958.3,0.0338597
65979.2,0.0611788
66000.0,0.116079
66020.8,0.196593
66041.7,0.302071
66062.5,0.430203
66083.3,0.57923
66104.2,0.746891
66125.0,0.928956
66145.8,1.12391
66166.7,1.3278
66187.5,1.53721
66208.3,1.74909
66229.2,1.95853
66250.0,2.16236
66270.8,2.3582
66291.7,2.54191
66312.5,2.71025
66333.3,2.86093
66354.2,2.99063
66375.0,3.09785
66395.8,3.17997
66416.7,3.2364
66437.5,3.26535
66458.3,3.26774
66479.2,3.24193
66500.0,3.18878
66520.8,3.10988
66541.7,3.0067
66562.5,2.87949
66583.3,2.73199
66604.2,2.56597
66625.0,2.38397
66645.8,2.18978
66666.7,1.98684
66687.5,1.77813
66708.3,1.56617
66729.2,1.35674
66750.0,1.15204
66770.8,0.955455
66791.7,0.771017
66812.5,0.601047
66833.3,0.44954
66854.2,0.318284
66875.0,0.209399
66895.8,0.124901
66916.7,0.0668801
66937.5,0.0353888
66958.3,0.0314385
66979.2,0.0555783
67000.0,0.106396
67020.8,0.182822
67041.7,0.285232
67062.5,0.410071
67083.3,0.556776
67104.2,0.721174
67125.0,0.902328
67145.8,1.09569
67166.7,1.29792
67187.5,1.50739
67208.3,1.71852
67229.2,1.92793
67250.0,2.13337
67270.8,2.33078
67291.7,2.51609
67312.5,2.68695
67333.3,2.83994
67354.2,2.97288
67375.0,3.0833
67395.8,3.1695
67416.7,3.22987
67437.5,3.26292
67458.3,3.26852
67479.2,3.24686
67500.0,3.19845
67520.8,3.12353
67541.7,3.02283
67562.5,2.89955
67583.3,2.75457
67604.2,2.59105
67625.0,2.41136
67645.8,2.21888
67666.7,2.01658
67687.5,1.80784
67708.3,1.59682
67729.2,1.38652
67750.0,1.18114
67770.8,0.9829
67791.7,0.796815
67812.5,0.624332
67833.3,0.470478
67854.2,0.335966
67875.0,0.223959
67895.8,0.136156
67916.7,0.0741854
67937.5,0.03862
67958.3,0.0305647
67979.2,0.0500028
68000.0,0.0974928
68020.8,0.170771
68041.7,0.269106
68062.5,0.390783
68083.3,0.534125
68104.2,0.696936
68125.0,0.874944
68145.8,1.06676
68166.7,1.26883
68187.5,1.47686
68208.3,1.68786
68229.2,1.89819
68250.0,2.10437
68270.8,2.30261
68291.7,2.49035
68312.5,2.66353
68333.3,2.819
68354.2,2.95515
68375.0,3.06875
68395.8,3.15904
68416.7,3.22262
68437.5,3.25975
68458.3,3.26939
68479.2,3.25165
68500.0,3.20732
68520.8,3.13563
68541.7,3.03888
68562.5,2.91895
68583.3,2.77711
68604.2,2.61604
68625.0,2.43791
68645.8,2.24696
68666.7,2.04638
68687.5,1.83851
68708.3,1.62739
68729.2,1.41708
68750.0,1.21007
68770.8,1.01108
68791.7,0.822611
68812.5,0.648589
68833.3,0.491413
68854.2,0.353717
68875.0,0.238435
68895.8,0.146603
68916.7,0.0813541
68937.5,0.041858
68958.3,0.0298395
68979.2,0.045985
69000.0,0.0885813
69020.8,0.158731
69041.7,0.252978
69062.5,0.372236
69083.3,0.512379
69104.2,0.671974
69125.0,0.848391
69145.8,1.03852
69166.7,1.23919
69187.5,1.44614
69208.3,1.65725
69229.2,1.86836
69250.0,2.07543
69270.8,2.2752
69291.7,2.46375
69312.5,2.63942
69333.3,2.79806
69354.2,2.93664
69375.0,3.05428
69395.8,3.14682
69416.7,3.21543
69437.5,3.25652
69458.3,3.27027
69479.2,3.25644
69500.0,3.21542
69520.8,3.14775
69541.7,3.0543
69562.5,2.9374
69583.3,2.79875
69604.2,2.64016
69625.0,2.46454
69645.8,2.27601
69666.7,2.07617
69687.5,1.86911
69708.3,1.65805
69729.2,1.44693
69750.0,1.23988
69770.8,1.03932
69791.7,0.849192
69812.5,0.672685
69833.3,0.513134
69854.2,0.372176
69875.0,0.253812
69895.8,0.158703
69916.7,0.0886509
69937.5,0.0459478
69958.3,0.0298565
69979.2,0.0418805
70000.0,0.0805713
70020.8,0.146666
70041.7,0.237654
70062.5,0.353647
70083.3,0.490694
70104.2,0.647815
70125.0,0.821743
70145.8,1.01032
70166.7,1.20932
70187.5,1.41637
70208.3,1.62662
70229.2,1.83769
70250.0,2.04553
70270.8,2.24623
70291.7,2.43713
70312.5,2.61521
70333.3,2.77625
70354.2,2.91816
70375.0,3.0382
70395.8,3.13566
70416.7,3.20663
70437.5,3.25167
70458.3,3.26939
70479.2,3.25968
70500.0,3.22263
70520.8,3.15903
70541.7,3.06959
70562.5,2.95603
70583.3,2.8198
70604.2,2.66435
70625.0,2.49108
70645.8,2.30339
70666.7,2.10517
70687.5,1.89886
70708.3,1.6887
70729.2,1.47755
70750.0,1.26969
70770.8,1.06751
70791.7,0.875709
70812.5,0.696861
70833.3,0.534857
70854.2,0.391551
70875.0,0.269117
70895.8,0.170782
70916.7,0.0975288
70937.5,0.050815
70958.3,0.0306418
70979.2,0.0386582
71000.0,0.0733435
71020.8,0.13538
71041.7,0.223174
71062.5,0.3352
71083.3,0.469719
71104.2,0.62434
71125.0,0.795985
71145.8,0.982107
71166.7,1.18025
71187.5,1.38568
71208.3,1.59602
71229.2,1.80712
71250.0,2.01573
71270.8,2.21801
71291.7,2.41051
71312.5,2.59016
71333.3,2.75379
71354.2,2.89878
71375.0,3.02278
71395.8,3.12269
71416.7,3.19849
71437.5,3.24679
71458.3,3.26854
71479.2,3.26288
71500.0,3.22989
71520.8,3.16957
71541.7,3.08401
71562.5,2.97377
71583.3,2.84073
71604.2,2.68764
71625.0,2.51693
71645.8,2.33158
71666.7,2.13419
71687.5,1.9288
71708.3,1.71936
71729.2,1.50822
71750.0,1.29868
71770.8,1.09646
71791.7,0.903142
71812.5,0.721913
71833.3,0.557534
71854.2,0.410897
71875.0,0.286053
71895.8,0.183599
71916.7,0.106381
71937.5,0.055591
71958.3,0.0314186
71979.2,0.0354635
72000.0,0.0668556
72020.8,0.124832
72041.7,0.209389
72062.5,0.317443
72083.3,0.448703
72104.2,0.601019
72125.0,0.770144
72145.8,0.954708
72166.7,1.15131
72187.5,1.35592
72208.3,1.56542
72229.2,1.77726
72250.0,1.98594
72270.8,2.189
72291.7,2.38396
72312.5,2.56525
72333.3,2.7312
72354.2,2.87948
72375.0,3.006
72395.8,3.10989
72416.7,3.18886
72437.5,3.24201
72458.3,3.26773
72479.2,3.26539
72500.0,3.23639
72520.8,3.17991
72541.7,3.09777
72562.5,2.99056
72583.3,2.86093
72604.2,2.71112
72625.0,2.54268
72645.8,2.35896
72666.7,2.16325
72687.5,1.9594
72708.3,1.74991
72729.2,1.53805
72750.0,1.32934
72770.8,1.12475
72791.7,0.929652
72812.5,0.747678
72833.3,0.580045
72854.2,0.431045
72875.0,0.302092
72895.8,0.196516
72916.7,0.116036
72937.5,0.0611759
72958.3,0.0337395
72979.2,0.0330222
73000.0,0.0604774
73020.8,0.115281
73041.7,0.195838
73062.5,0.300435
73083.3,0.42861
73104.2,0.577621
73125.0,0.744441
73145.8,0.927241
73166.7,1.12231
73187.5,1.32613
73208.3,1.53484
73229.2,1.74673
73250.0,1.95616
73270.8,2.16073
73291.7,2.35659
73312.5,2.54023
73333.3,2.70864
73354.2,2.85935
73375.0,2.98893
73395.8,3.09615
73416.7,3.17911
73437.5,3.23555
73458.3,3.26537
73479.2,3.26779
73500.0,3.24201
73520.8,3.18959
73541.7,3.11145
73562.5,3.00754
73583.3,2.88106
73604.2,2.73361
73625.0,2.56761
73645.8,2.38636
73666.7,2.19222
73687.5,1.98914
73708.3,1.77967
73729.2,1.56865
73750.0,1.35925
73770.8,1.15372
73791.7,0.957888
73812.5,0.772695
73833.3,0.603463
73854.2,0.451129
73875.0,0.319859
73895.8,0.210294
73916.7,0.125725
73937.5,0.0676372
73958.3,0.0362966
73979.2,0.0314042
74000.0,0.0547957
74020.8,0.105492
74041.7,0.182129
74062.5,0.283602
74083.3,0.408435
74104.2,0.555119
74125.0,0.719486
74145.8,0.899964
74166.7,1.09332
74187.5,1.29624
74208.3,1.50494
74229.2,1.71606
74250.0,1.92635
74270.8,2.13174
74291.7,2.32841
74312.5,2.51449
74333.3,2.6852
74354.2,2.8383
74375.0,2.97214
74395.8,3.08239
74416.7,3.16876
74437.5,3.22917
74458.3,3.26289
74479.2,3.26859
74500.0,3.24767
74520.8,3.19923
74541.7,3.12429
74562.5,3.02452
74583.3,2.90118
74604.2,2.7561
74625.0,2.59267
74645.8,2.41381
74666.7,2.22123
74687.5,2.01899
74708.3,1.81028
74729.2,1.59917
74750.0,1.38899
74770.8,1.18354
74791.7,0.985263
74812.5,0.79837
74833.3,0.626768
74854.2,0.472095
74875.0,0.336758
74895.8,0.224834
74916.7,0.13696
74937.5,0.0741603
74958.3,0.03867
74979.2,0.0306499
75000.0,0.0499399
75020.8,0.0967121
75041.7,0.169154
75062.5,0.267405
75083.3,0.389173
75104.2,0.532486
75125.0,0.69443
75145.8,0.873395
75166.7,1.06507
75187.5,1.2665
75208.3,1.47437
75229.2,1.68546
75250.0,1.89576
75270.8,2.10196
75291.7,2.30093
75312.5,2.48873
75333.3,2.6619
75354.2,2.81738
75375.0,2.95359
75395.8,3.06799
75416.7,3.1574
75437.5,3.22176
75458.3,3.2598
75479.2,3.26938
75500.0,3.2524
75520.8,3.20737
75541.7,3.1365
75562.5,3.04062
75583.3,2.91974
75604.2,2.77875
75625.0,2.61752
75645.8,2.44024
75666.7,2.24946
75687.5,2.04881
75708.3,1.84095
75729.2,1.62979
75750.0,1.41964
75770.8,1.21249
75791.7,1.01355
75812.5,0.824937
75833.3,0.650078
75854.2,0.49307
75875.0,0.355314
75895.8,0.23923
75916.7,0.148337
75937.5,0.0813453
75958.3,0.0419466
75979.2,0.0298512
76000.0,0.0450539
76020.8,0.0878325
76041.7,0.157065
76062.5,0.252177
76083.3,0.370597
76104.2,0.510828
76125.0,0.670279
76145.8,0.846772
76166.7,1.03611
76187.5,1.23674
76208.3,1.44371
76229.2,1.65486
76250.0,1.86595
76270.8,2.07302
76291.7,2.27268
76312.5,2.46203
76333.3,2.63766
76354.2,2.79643
76375.0,2.93578
76395.8,3.05264
76416.7,3.1461
76437.5,3.21464
76458.3,3.25572
76479.2,3.27017
76500.0,3.25648
76520.8,3.21613
76541.7,3.14851
76562.5,3.05587
76583.3,2.93904
76604.2,2.80056
76625.0,2.64166
76645.8,2.46691
76666.7,2.27761
76687.5,2.07784
76708.3,1.87076
76729.2,1.6604
76750.0,1.44934
76770.8,1.24235
76791.7,1.04172
76812.5,0.851628
76833.3,0.674359
76854.2,0.514806
76875.0,0.373809
76895.8,0.254614
76916.7,0.159488
76937.5,0.089413
76958.3,0.045965
76979.2,0.0297875
77000.0,0.0419087
77020.8,0.0804567
77041.7,0.145788
77062.5,0.236861
77083.3,0.352093
77104.2,0.489027
77125.0,0.64614
77145.8,0.820127
77166.7,1.00788
77187.5,1.20691
77208.3,1.4139
77229.2,1.62416
77250.0,1.83534
77270.8,2.04323
77291.7,2.24463
77312.5,2.43549
77333.3,2.61275
77354.2,2.77469
77375.0,2.91652
77395.8,3.03738
77416.7,3.134
77437.5,3.20656
77458.3,3.25167
77479.2,3.26944
77500.0,3.26051
77520.8,3.22347
77541.7,3.15974
77562.5,3.07036
77583.3,2.95681
77604.2,2.82138
77625.0,2.66591
77645.8,2.49272
77666.7,2.30579
77687.5,2.10758
77708.3,1.90134
77729.2,1.69111
77750.0,1.48006
77770.8,1.27137
77791.7,1.06993
77812.5,0.878226
77833.3,0.699252
77854.2,0.536616
77875.0,0.393165
77895.8,0.270697
77916.7,0.171578
77937.5,0.0982879
77958.3,0.0507724
77979.2,0.0305859
78000.0,0.0378254
78020.8,0.0733302
78041.7,0.134605
78062.5,0.222407
78083.3,0.333588
78104.2,0.468062
78125.0,0.621951
78145.8,0.794367
78166.7,0.980568
78187.5,1.17786
78208.3,1.38337
78229.2,1.59363
78250.0,1.80465
78270.8,2.01337
78291.7,2.21563
78312.5,2.40896
78333.3,2.58861
78354.2,2.75219
78375.0,2.89711
78395.8,3.02122
78416.7,3.12195
78437.5,3.19771
78458.3,3.24688
78479.2,3.26855
78500.0,3.26294
78520.8,3.23076
78541.7,3.17033
78562.5,3.08486
78583.3,2.97528
78604.2,2.84237
78625.0,2.68932
78645.8,2.51921
78666.7,2.33406
78687.5,2.13661
78708.3,1.93122
78729.2,1.72176
78750.0,1.5098
78770.8,1.30109
78791.7,1.09805
78812.5,0.904826
78833.3,0.724264
78854.2,0.559128
78875.0,0.412443
78895.8,0.286794
78916.7,0.184507
78937.5,0.107173
78958.3,0.0555885
78979.2,0.0321836
79000.0,0.0354387
79020.8,0.0660514
79041.7,0.12412
79062.5,0.207836
79083.3,0.316574
79104.2,0.447158
79125.0,0.59857
79145.8,0.768655
79166.7,0.952346
79187.5,1.14886
79208.3,1.3535
79229.2,1.56301
79250.0,1.77481
79270.8,1.98359
79291.7,2.18743
79312.5,2.38155
79333.3,2.56363
79354.2,2.72956
79375.0,2.8778
79395.8,3.00514
79416.7,3.10907
79437.5,3.18799
79458.3,3.24123
79479.2,3.26695
79500.0,3.2662
79520.8,3.23712
79541.7,3.18077
79562.5,3.09861
79583.3,2.99228
79604.2,2.86251
79625.0,2.71267
79645.8,2.54429
79666.7,2.36145
79687.5,2.16559
79708.3,1.96178
79729.2,1.75225
79750.0,1.5405
79770.8,1.33096
79791.7,1.12711
79812.5,0.932148
79833.3,0.749298
79854.2,0.581676
79875.0,0.432652
79895.8,0.303677
79916.7,0.198142
79937.5,0.116868
79958.3,0.0620374
79979.2,0.0337719
80000.0,0.0330356
80020.8,0.0604554
80041.7,0.114466
80062.5,0.194133
80083.3,0.298908
80104.2,0.426968
80125.0,0.57598
80145.8,0.742781
80166.7,0.924899
80187.5,1.11985
80208.3,1.32369
80229.2,1.53316
80250.0,1.74427
80270.8,1.95382
80291.7,2.1584
80312.5,2.35419
80333.3,2.53792
80354.2,2.70697
80375.0,2.85764
80395.8,2.98817
80416.7,3.09531
80437.5,3.17839
80458.3,3.2355
80479.2,3.26533
80500.0,3.26781
80520.8,3.24276
80541.7,3.19044
80562.5,3.11231
80583.3,3.00913
80604.2,2.88271
80625.0,2.73526
80645.8,2.57009
80666.7,2.38879
80687.5,2.19459
80708.3,1.99168
80729.2,1.78211
80750.0,1.57103
80770.8,1.36157
80791.7,1.15612
80812.5,0.959569
80833.3,0.775017
80854.2,0.605052
80875.0,0.452822
80895.8,0.320611
80916.7,0.211888
80937.5,0.126438
80958.3,0.0676696
80979.2,0.036264
81000.0,0.0313867
81020.8,0.0548612
81041.7,0.104679
81062.5,0.181321
81083.3,0.282781
81104.2,0.407678
81125.0,0.553451
81145.8,0.717871
81166.7,0.898332
81187.5,1.0908
81208.3,1.29389
81229.2,1.50255
81250.0,1.71368
81270.8,1.92388
81291.7,2.1294
81312.5,2.32677
81333.3,2.51212
81354.2,2.68361
81375.0,2.83678
81395.8,2.97037
81416.7,3.08161
81437.5,3.16786
81458.3,3.22825
81479.2,3.26297
81500.0,3.26936
81520.8,3.24763
81541.7,3.2001
81562.5,3.1252
81583.3,3.02524
81604.2,2.90285
81625.0,2.75778
81645.8,2.59506
81666.7,2.4154
81687.5,2.22285
81708.3,2.02138
81729.2,1.81272
81750.0,1.60164
81770.8,1.39139
81791.7,1.18514
81812.5,0.987656
81833.3,0.800746
81854.2,0.628448
81875.0,0.473684
81895.8,0.338396
81916.7,0.225553
81937.5,0.137784
81958.3,0.074937
81979.2,0.0386286
82000.0,0.0306618
82020.8,0.0499983
82041.7,0.0958956
82062.5,0.16831
82083.3,0.266644
82104.2,0.388349
82125.0,0.53097
82145.8,0.692837
82166.7,0.870819
82187.5,1.06263
82208.3,1.26411
82229.2,1.47192
82250.0,1.68309
82270.8,1.8933
82291.7,2.09963
82312.5,2.29851
82333.3,2.48628
82354.2,2.65953
82375.0,2.81576
82395.8,2.9529
82416.7,3.06641
82437.5,3.15657
82458.3,3.22187
82479.2,3.2597
82500.0,3.27018
82520.8,3.25252
82541.7,3.20816
82562.5,3.13732
82583.3,3.04138
82604.2,2.92137
82625.0,2.78037
82645.8,2.61926
82666.7,2.44195
82687.5,2.25185
82708.3,2.05124
82729.2,1.8433
82750.0,1.63231
82770.8,1.4212
82791.7,1.21491
82812.5,1.01516
82833.3,0.826649
82854.2,0.652571
82875.0,0.494697
82895.8,0.356965
82916.7,0.240908
82937.5,0.14905
82958.3,0.0821705
82979.2,0.042662
83000.0,0.0298513
83020.8,0.0451113
83041.7,0.0877799
83062.5,0.156181
83083.3,0.25056
83104.2,0.368967
83125.0,0.50917
83145.8,0.668701
83166.7,0.844326
83187.5,1.03449
83208.3,1.23432
83229.2,1.44131
83250.0,1.65243
83270.8,1.86348
83291.7,2.07059
83312.5,2.27035
83333.3,2.45968
83354.2,2.63534
83375.0,2.79485
83395.8,2.9342
83416.7,3.05186
83437.5,3.14534
83458.3,3.21379
83479.2,3.25567
83500.0,3.27024
83520.8,3.2565
83541.7,3.21618
83562.5,3.1493
83583.3,3.05668
83604.2,2.93991
83625.0,2.80215
83645.8,2.64341
83666.7,2.46851
83687.5,2.28001
83708.3,2.08028
83729.2,1.8732
83750.0,1.6629
83770.8,1.45184
83791.7,1.24393
83812.5,1.04335
83833.3,0.853218
83854.2,0.676726
83875.0,0.516471
83895.8,0.375425
83916.7,0.256228
83937.5,0.160288
83958.3,0.0902928
83979.2,0.0468174
84000.0,0.0297883
84020.8,0.0411175
84041.7,0.0797243
84062.5,0.145096
84083.3,0.236007
84104.2,0.350451
84125.0,0.487407
84145.8,0.6446
84166.7,0.817708
84187.5,1.00629
84208.3,1.20532
84229.2,1.41154
84250.0,1.62178
84270.8,1.8329
84291.7,2.04073
84312.5,2.24219
84333.3,2.43313
84354.2,2.61117
84375.0,2.77313
84395.8,2.91488
84416.7,3.03573
84437.5,3.13324
84458.3,3.20576
84479.2,3.25084
84500.0,3.26941
84520.8,3.26055
84541.7,3.22427
84562.5,3.16061
84583.3,3.07198
84604.2,2.95845
84625.0,2.82302
84645.8,2.66762
84666.7,2.49513
84687.5,2.30817
84708.3,2.11006
84729.2,1.90379
84750.0,1.69349
84770.8,1.48242
84791.7,1.27375
84812.5,1.07237
84833.3,0.879738
84854.2,0.700886
84875.0,0.538231
84895.8,0.39399
84916.7,0.2715
84937.5,0.172471
84958.3,0.0990757
84979.2,0.0516451
85000.0,0.0305859
85020.8,0.0378775
85041.7,0.0725186
85062.5,0.133799
85083.3,0.220777
85104.2,0.332759
85125.0,0.466505
85145.8,0.6204
85166.7,0.79201
85187.5,0.978052
85208.3,1.17544
85229.2,1.38092
85250.0,1.59112
85270.8,1.8022
85291.7,2.01095
85312.5,2.21398
85333.3,2.4065
85354.2,2.58615
85375.0,2.7505
85395.8,2.89556
85416.7,3.0205
85437.5,3.12113
85458.3,3.19689
85479.2,3.24602
85500.0,3.26857
85520.8,3.26378
85541.7,3.23065
85562.5,3.17107
85583.3,3.08571
85604.2,2.97613
85625.0,2.84393
85645.8,2.69099
85666.7,2.52102
85687.5,2.33559
85708.3,2.13907
85729.2,1.93361
85750.0,1.72412
85770.8,1.51218
85791.7,1.30359
85812.5,1.10055
85833.3,0.90714
85854.2,0.725942
85875.0,0.560717
85895.8,0.414155
85916.7,0.288433
85937.5,0.185285
85958.3,0.108041
85979.2,0.0564531
86000.0,0.0322546
86020.8,0.035413
86041.7,0.066049
86062.5,0.123289
86083.3,0.207034
86104.2,0.314989
86125.0,0.44555
86145.8,0.597009
86166.7,0.766135
86187.5,0.950717
86208.3,1.14646
86229.2,1.35118
86250.0,1.56138
86270.8,1.77246
86291.7,1.9811
86312.5,2.18499
86333.3,2.37911
86354.2,2.56121
86375.0,2.72802
86395.8,2.87628
86416.7,3.00353
86437.5,3.10824
86458.3,3.1872
86479.2,3.24115
86500.0,3.26702
86520.8,3.26619
86541.7,3.23711
86562.5,3.18152
86583.3,3.10017
86604.2,2.99391
86625.0,2.86408
86645.8,2.71428
86666.7,2.54671
86687.5,2.36297
86708.3,2.16803
86729.2,1.96346
86750.0,1.75398
86770.8,1.54279
86791.7,1.33339
86812.5,1.12954
