t_us,v
140050.0,2.1141
140100.0,2.5336
140150.0,2.86197
140200.0,3.07801
140250.0,3.15032
140300.0,3.07576
140350.0,2.86155
140400.0,2.53457
140450.0,2.114
140500.0,1.64898
140550.0,1.18662
140600.0,0.768336
140650.0,0.435444
140700.0,0.22069
140750.0,0.150308
140800.0,0.223098
140850.0,0.435922
140900.0,0.770276
140950.0,1.18388
141000.0,1.64812
141050.0,2.11385
141100.0,2.53333
141150.0,2.86474
141200.0,3.07803
141250.0,3.14566
141300.0,3.07757
141350.0,2.86436
141400.0,2.53304
141450.0,2.11217
141500.0,1.65102
141550.0,1.18847
141600.0,0.771506
141650.0,0.436987
141700.0,0.220799
141750.0,0.150121
141800.0,0.224703
141850.0,0.437503
141900.0,0.772121
141950.0,1.18609
142000.0,1.648
142050.0,2.11228
142100.0,2.53299
142150.0,2.86196
142200.0,3.07454
142250.0,3.14836
142300.0,3.07899
142350.0,2.86401
142400.0,2.53103
142450.0,2.11522
142500.0,1.65138
142550.0,1.18457
142600.0,0.769985
142650.0,0.436977
142700.0,0.219362
142750.0,0.147677
142800.0,0.223953
142850.0,0.437458
142900.0,0.767778
142950.0,1.18453
143000.0,1.65052
143050.0,2.10994
143100.0,2.5328
143150.0,2.86325
143200.0,3.07656
143250.0,3.14874
143300.0,3.07825
143350.0,2.85895
143400.0,2.53
143450.0,2.1147
143500.0,1.64864
143550.0,1.1894
143600.0,0.7692
143650.0,0.435005
143700.0,0.225649
143750.0,0.149866
143800.0,0.224617
143850.0,0.435312
143900.0,0.767194
143950.0,1.18794
144000.0,1.65026
144050.0,2.1121
144100.0,2.53001
144150.0,2.86488
144200.0,3.08014
144250.0,3.14842
144300.0,3.07801
144350.0,2.85786
144400.0,2.52902
144450.0,2.11495
144500.0,1.65323
144550.0,1.18669
144600.0,0.769491
144650.0,0.43708
144700.0,0.225501
144750.0,0.147954
144800.0,0.224767
144850.0,0.435714
144900.0,0.76775
144950.0,1.18656
145000.0,1.64969
145050.0,2.11211
145100.0,2.53127
145150.0,2.86176
145200.0,3.07961
145250.0,3.15148
145300.0,3.07587
145350.0,2.86677
145400.0,2.53432
145450.0,2.11459
145500.0,1.64905
145550.0,1.18709
145600.0,0.769556
145650.0,0.439324
145700.0,0.223163
145750.0,0.148985
145800.0,0.22805
145850.0,0.439321
145900.0,0.769045
145950.0,1.18476
146000.0,1.65107
146050.0,2.11584
146100.0,2.53328
146150.0,2.86526
146200.0,3.07678
146250.0,3.15235
146300.0,3.0755
146350.0,2.86276
146400.0,2.53079
146450.0,2.11235
146500.0,1.65396
146550.0,1.18323
146600.0,0.76889
146650.0,0.434624
146700.0,0.221053
146750.0,0.150295
146800.0,0.220411
146850.0,0.436388
146900.0,0.772954
146950.0,1.18634
147000.0,1.65099
147050.0,2.11193
147100.0,2.53272
147150.0,2.86066
147200.0,3.07704
147250.0,3.14983
147300.0,3.08096
147350.0,2.86342
147400.0,2.53102
147450.0,2.11247
147500.0,1.64767
147550.0,1.18805
147600.0,0.771245
147650.0,0.43578
147700.0,0.224867
147750.0,0.149336
147800.0,0.224252
147850.0,0.437423
147900.0,0.765512
147950.0,1.18497
148000.0,1.65189
148050.0,2.10977
148100.0,2.53172
148150.0,2.86287
148200.0,3.07476
148250.0,3.15013
148300.0,3.07722
148350.0,2.86462
148400.0,2.52646
148450.0,2.11689
148500.0,1.64907
148550.0,1.18857
148600.0,0.7681
148650.0,0.435336
148700.0,0.223306
148750.0,0.156342
148800.0,0.226556
148850.0,0.435799
148900.0,0.768791
148950.0,1.18873
149000.0,1.65117
149050.0,2.11371
149100.0,2.53132
149150.0,2.86139
149200.0,3.0781
149250.0,3.15221
149300.0,3.08105
149350.0,2.86245
149400.0,2.53299
149450.0,2.11347
149500.0,1.65252
149550.0,1.18629
149600.0,0.767036
149650.0,0.433105
149700.0,0.224852
149750.0,0.150329
149800.0,0.22567
149850.0,0.435382
149900.0,0.773515
149950.0,1.18507
150000.0,1.65103
150050.0,2.11436
150100.0,2.53389
150150.0,2.8632
150200.0,3.07476
150250.0,3.14803
150300.0,3.07822
150350.0,2.86374
150400.0,2.53237
150450.0,2.1119
150500.0,1.65028
150550.0,1.18691
150600.0,0.769555
150650.0,0.433551
150700.0,0.221881
150750.0,0.153458
150800.0,0.222629
150850.0,0.436307
150900.0,0.767525
150950.0,1.18348
151000.0,1.64785
151050.0,2.11427
151100.0,2.53033
151150.0,2.86758
151200.0,3.07359
151250.0,3.14612
151300.0,3.0758
151350.0,2.86111
151400.0,2.53444
151450.0,2.11267
151500.0,1.65103
151550.0,1.18364
151600.0,0.769644
151650.0,0.437742
151700.0,0.225882
151750.0,0.150426
151800.0,0.224434
151850.0,0.436793
151900.0,0.770155
151950.0,1.18563
152000.0,1.65107
152050.0,2.11237
152100.0,2.53307
152150.0,2.86295
152200.0,3.07527
152250.0,3.14862
152300.0,3.07951
152350.0,2.86039
152400.0,2.52869
152450.0,2.11478
152500.0,1.64799
152550.0,1.18552
152600.0,0.767314
152650.0,0.441013
152700.0,0.222049
152750.0,0.148535
152800.0,0.222617
152850.0,0.436918
152900.0,0.769305
152950.0,1.18351
153000.0,1.65088
153050.0,2.11742
153100.0,2.52809
153150.0,2.86466
153200.0,3.07811
153250.0,3.1503
153300.0,3.07618
153350.0,2.8588
153400.0,2.53407
153450.0,2.11287
153500.0,1.64958
153550.0,1.18892
153600.0,0.76363
153650.0,0.436327
153700.0,0.224596
153750.0,0.151429
153800.0,0.224623
153850.0,0.440543
153900.0,0.76888
153950.0,1.1885
154000.0,1.65154
154050.0,2.11056
154100.0,2.53014
154150.0,2.86769
154200.0,3.07604
154250.0,3.14986
154300.0,3.07395
154350.0,2.86284
154400.0,2.52905
154450.0,2.11231
154500.0,1.65111
154550.0,1.18481
154600.0,0.767091
154650.0,0.439149
154700.0,0.224354
154750.0,0.151031
154800.0,0.225403
154850.0,0.435371
154900.0,0.76754
154950.0,1.18236
155000.0,1.65147
155050.0,2.11311
155100.0,2.53167
155150.0,2.86134
155200.0,3.07782
155250.0,3.15125
155300.0,3.07695
155350.0,2.86035
155400.0,2.52999
155450.0,2.11346
155500.0,1.64832
155550.0,1.18725
155600.0,0.770333
155650.0,0.434963
155700.0,0.223052
155750.0,0.148629
155800.0,0.225477
155850.0,0.438268
155900.0,0.773645
155950.0,1.18649
156000.0,1.64813
156050.0,2.11434
156100.0,2.53121
156150.0,2.86391
156200.0,3.07907
156250.0,3.14943
156300.0,3.07803
156350.0,2.85929
156400.0,2.5338
156450.0,2.1138
156500.0,1.64952
156550.0,1.18548
156600.0,0.771161
156650.0,0.435468
156700.0,0.225959
156750.0,0.148995
156800.0,0.223518
156850.0,0.437197
156900.0,0.772384
156950.0,1.18699
157000.0,1.65049
157050.0,2.11341
157100.0,2.53109
157150.0,2.86233
157200.0,3.08022
157250.0,3.15296
157300.0,3.07523
157350.0,2.86387
157400.0,2.52935
157450.0,2.11543
157500.0,1.6514
157550.0,1.18673
157600.0,0.766736
157650.0,0.438035
157700.0,0.224679
157750.0,0.149672
157800.0,0.22492
157850.0,0.433817
157900.0,0.767155
157950.0,1.1846
158000.0,1.65026
158050.0,2.11689
158100.0,2.5318
158150.0,2.86583
158200.0,3.07655
158250.0,3.14921
158300.0,3.07864
158350.0,2.86464
158400.0,2.53454
158450.0,2.1155
158500.0,1.6484
158550.0,1.1814
158600.0,0.768617
158650.0,0.434141
158700.0,0.220616
158750.0,0.147056
158800.0,0.22215
158850.0,0.436091
158900.0,0.768349
158950.0,1.19058
159000.0,1.64759
159050.0,2.11352
159100.0,2.5292
159150.0,2.86155
159200.0,3.07673
159250.0,3.15085
159300.0,3.07403
159350.0,2.86582
159400.0,2.52983
159450.0,2.11545
159500.0,1.64991
159550.0,1.1883
159600.0,0.769465
159650.0,0.435911
159700.0,0.22438
159750.0,0.147323
159800.0,0.220823
159850.0,0.43577
159900.0,0.771075
159950.0,1.18499
160000.0,1.64881
160050.0,2.11686
160100.0,2.53177
160150.0,2.86353
160200.0,3.07449
160250.0,3.15013
160300.0,3.07778
160350.0,2.86342
160400.0,2.53321
160450.0,2.11419
160500.0,1.65211
160550.0,1.18813
160600.0,0.76806
160650.0,0.438218
160700.0,0.22703
160750.0,0.150612
160800.0,0.220979
160850.0,0.436861
160900.0,0.767928
160950.0,1.19166
161000.0,1.65151
161050.0,2.11131
161100.0,2.5313
161150.0,2.86645
161200.0,3.07426
161250.0,3.14901
161300.0,3.07658
161350.0,2.86322
161400.0,2.53048
161450.0,2.11377
161500.0,1.64716
161550.0,1.1853
161600.0,0.767106
161650.0,0.435851
161700.0,0.222794
161750.0,0.149969
161800.0,0.222692
161850.0,0.435609
161900.0,0.769013
161950.0,1.18824
162000.0,1.65189
162050.0,2.11119
162100.0,2.53214
162150.0,2.86498
162200.0,3.07601
162250.0,3.15089
162300.0,3.0761
162350.0,2.86424
162400.0,2.52859
162450.0,2.11441
162500.0,1.64899
162550.0,1.18496
162600.0,0.767679
162650.0,0.438402
162700.0,0.225256
162750.0,0.150451
162800.0,0.225097
162850.0,0.435613
162900.0,0.765785
162950.0,1.1827
163000.0,1.64989
163050.0,2.11318
163100.0,2.5317
163150.0,2.86361
163200.0,3.07897
163250.0,3.14811
163300.0,3.07498
163350.0,2.86731
163400.0,2.53316
163450.0,2.11287
163500.0,1.64587
163550.0,1.18472
163600.0,0.767545
163650.0,0.436248
163700.0,0.223736
163750.0,0.149485
163800.0,0.225647
163850.0,0.434039
163900.0,0.767691
163950.0,1.18505
164000.0,1.65148
164050.0,2.11381
164100.0,2.53319
164150.0,2.86361
164200.0,3.08402
164250.0,3.15137
164300.0,3.07501
164350.0,2.86345
164400.0,2.53081
164450.0,2.11497
164500.0,1.65188
164550.0,1.18718
164600.0,0.767901
164650.0,0.43508
164700.0,0.226568
164750.0,0.152181
164800.0,0.217507
164850.0,0.436562
164900.0,0.766598
164950.0,1.18568
165000.0,1.65334
165050.0,2.11122
165100.0,2.52956
165150.0,2.8684
165200.0,3.0756
165250.0,3.1495
165300.0,3.07885
165350.0,2.86248
165400.0,2.53173
165450.0,2.114
165500.0,1.6528
165550.0,1.18323
165600.0,0.766646
165650.0,0.436211
165700.0,0.225231
165750.0,0.148712
165800.0,0.224338
165850.0,0.435446
165900.0,0.767532
165950.0,1.18902
166000.0,1.64953
166050.0,2.11945
166100.0,2.5324
166150.0,2.86578
166200.0,3.07807
166250.0,3.14689
166300.0,3.0735
166350.0,2.8645
166400.0,2.52947
166450.0,2.11243
166500.0,1.64933
166550.0,1.18464
166600.0,0.770689
166650.0,0.438033
166700.0,0.223765
166750.0,0.151122
166800.0,0.221602
166850.0,0.438223
166900.0,0.766621
166950.0,1.1896
167000.0,1.64866
167050.0,2.11242
167100.0,2.53401
167150.0,2.86482
167200.0,3.07468
167250.0,3.15121
167300.0,3.07658
167350.0,2.86356
167400.0,2.53292
167450.0,2.11476
167500.0,1.65204
167550.0,1.18744
167600.0,0.76898
167650.0,0.436277
167700.0,0.226414
167750.0,0.148447
167800.0,0.227245
167850.0,0.440847
167900.0,0.772668
167950.0,1.18621
168000.0,1.65422
168050.0,2.11583
168100.0,2.53384
168150.0,2.87013
168200.0,3.077
168250.0,3.15116
168300.0,3.07409
168350.0,2.8591
168400.0,2.53227
168450.0,2.11441
168500.0,1.65143
168550.0,1.1871
168600.0,0.764359
168650.0,0.437246
168700.0,0.225683
168750.0,0.153167
168800.0,0.221538
168850.0,0.434709
168900.0,0.76695
168950.0,1.18521
169000.0,1.64677
169050.0,2.11217
169100.0,2.53486
169150.0,2.86141
169200.0,3.07285
169250.0,3.14945
169300.0,3.07557
169350.0,2.86489
169400.0,2.53019
169450.0,2.11316
169500.0,1.64832
169550.0,1.18452
169600.0,0.769059
169650.0,0.436715
169700.0,0.223302
169750.0,0.151031
169800.0,0.221755
169850.0,0.436507
169900.0,0.768725
169950.0,1.18883
170000.0,1.6462
170050.0,2.11281
170100.0,2.53257
170150.0,2.86236
170200.0,3.07676
170250.0,3.15136
170300.0,3.07753
170350.0,2.86006
170400.0,2.52925
170450.0,2.10786
170500.0,1.6513
170550.0,1.18689
170600.0,0.771008
170650.0,0.436566
170700.0,0.22111
170750.0,0.152137
170800.0,0.220757
170850.0,0.436456
170900.0,0.767894
170950.0,1.18802
171000.0,1.65181
171050.0,2.11266
171100.0,2.5302
171150.0,2.86341
171200.0,3.07541
171250.0,3.1519
171300.0,3.07733
171350.0,2.86631
171400.0,2.5369
171450.0,2.11178
171500.0,1.64878
171550.0,1.18742
171600.0,0.769119
171650.0,0.435769
171700.0,0.219959
171750.0,0.155097
171800.0,0.223574
171850.0,0.434116
171900.0,0.763488
171950.0,1.18928
172000.0,1.65065
172050.0,2.11352
172100.0,2.52958
172150.0,2.86331
172200.0,3.07579
172250.0,3.14496
172300.0,3.08196
172350.0,2.8644
172400.0,2.53098
172450.0,2.11157
172500.0,1.64877
172550.0,1.19134
172600.0,0.769103
172650.0,0.433772
172700.0,0.225194
172750.0,0.150987
172800.0,0.224461
172850.0,0.436192
172900.0,0.767964
172950.0,1.18689
173000.0,1.64956
173050.0,2.11066
173100.0,2.52964
173150.0,2.86352
173200.0,3.07334
173250.0,3.14971
173300.0,3.07592
173350.0,2.86498
173400.0,2.53198
173450.0,2.1129
173500.0,1.64938
173550.0,1.18732
173600.0,0.770194
173650.0,0.434288
173700.0,0.220301
173750.0,0.148474
173800.0,0.218732
173850.0,0.434867
173900.0,0.76998
173950.0,1.18843
174000.0,1.65308
174050.0,2.11364
174100.0,2.53197
174150.0,2.86231
174200.0,3.07551
174250.0,3.15056
174300.0,3.0784
174350.0,2.86437
174400.0,2.52756
174450.0,2.1145
174500.0,1.64998
174550.0,1.18525
174600.0,0.76858
174650.0,0.43826
174700.0,0.223671
174750.0,0.148508
174800.0,0.23015
174850.0,0.435166
174900.0,0.769226
174950.0,1.18898
175000.0,1.64823
175050.0,2.1146
175100.0,2.52993
175150.0,2.86295
175200.0,3.07502
175250.0,3.15352
175300.0,3.07377
175350.0,2.86453
175400.0,2.53171
175450.0,2.10949
175500.0,1.65346
175550.0,1.18529
175600.0,0.767755
175650.0,0.436873
175700.0,0.221546
175750.0,0.148396
175800.0,0.2233
175850.0,0.434659
175900.0,0.76848
175950.0,1.18899
176000.0,1.64791
176050.0,2.11029
176100.0,2.53137
176150.0,2.86429
176200.0,3.07789
176250.0,3.14775
176300.0,3.07179
176350.0,2.86525
176400.0,2.53307
176450.0,2.11653
176500.0,1.64801
176550.0,1.18757
176600.0,0.770308
176650.0,0.432728
176700.0,0.225499
176750.0,0.152837
176800.0,0.22454
176850.0,0.437516
176900.0,0.769771
176950.0,1.18591
177000.0,1.64706
177050.0,2.11162
177100.0,2.53127
177150.0,2.86177
177200.0,3.0786
177250.0,3.14913
177300.0,3.07631
177350.0,2.85992
177400.0,2.53243
177450.0,2.11206
177500.0,1.65299
177550.0,1.18297
177600.0,0.768927
177650.0,0.435613
177700.0,0.22264
177750.0,0.153373
177800.0,0.225295
177850.0,0.434718
177900.0,0.771077
177950.0,1.18512
178000.0,1.65155
178050.0,2.10999
178100.0,2.53098
178150.0,2.8629
178200.0,3.07588
178250.0,3.14676
178300.0,3.07273
178350.0,2.86345
178400.0,2.53285
178450.0,2.11355
178500.0,1.64927
178550.0,1.18341
178600.0,0.767738
178650.0,0.435314
178700.0,0.22193
178750.0,0.150313
178800.0,0.223719
178850.0,0.437237
178900.0,0.767766
178950.0,1.18476
179000.0,1.64956
179050.0,2.11286
179100.0,2.52835
179150.0,2.86278
179200.0,3.07321
179250.0,3.146
179300.0,3.07489
179350.0,2.86219
179400.0,2.53302
179450.0,2.11286
179500.0,1.65101
179550.0,1.18931
179600.0,0.768513
179650.0,0.437185
179700.0,0.221982
179750.0,0.151594
179800.0,0.223482
179850.0,0.436555
179900.0,0.766015
179950.0,1.18455
180000.0,1.6486
180050.0,2.11368
180100.0,2.53381
180150.0,2.86044
180200.0,3.0758
180250.0,3.14933
180300.0,3.08109
180350.0,2.86307
180400.0,2.53055
180450.0,2.11496
180500.0,1.64772
180550.0,1.1875
180600.0,0.764914
180650.0,0.440465
180700.0,0.223267
180750.0,0.149086
180800.0,0.220727
180850.0,0.436113
180900.0,0.768429
180950.0,1.18495
181000.0,1.65233
181050.0,2.11281
181100.0,2.53181
181150.0,2.86404
181200.0,3.07925
181250.0,3.14918
181300.0,3.07667
181350.0,2.86406
181400.0,2.53285
181450.0,2.1098
181500.0,1.65225
181550.0,1.18618
181600.0,0.766832
181650.0,0.436369
181700.0,0.219527
181750.0,0.148422
181800.0,0.22375
181850.0,0.439153
181900.0,0.768118
181950.0,1.18723
182000.0,1.64937
182050.0,2.11521
182100.0,2.53084
182150.0,2.86441
182200.0,3.07588
182250.0,3.14803
182300.0,3.07457
182350.0,2.8622
182400.0,2.53397
182450.0,2.11988
182500.0,1.64957
182550.0,1.18497
182600.0,0.76936
182650.0,0.437427
182700.0,0.22233
182750.0,0.153821
182800.0,0.225148
182850.0,0.438345
182900.0,0.768437
182950.0,1.18672
183000.0,1.65194
183050.0,2.11073
183100.0,2.53006
183150.0,2.8637
183200.0,3.07365
183250.0,3.15329
183300.0,3.07533
183350.0,2.86266
183400.0,2.53233
183450.0,2.11654
183500.0,1.64991
183550.0,1.18494
183600.0,0.766454
183650.0,0.43694
183700.0,0.222255
183750.0,0.15475
183800.0,0.225934
183850.0,0.430137
183900.0,0.766463
183950.0,1.18718
184000.0,1.65463
184050.0,2.10949
184100.0,2.53079
184150.0,2.86594
184200.0,3.0752
184250.0,3.15014
184300.0,3.07558
184350.0,2.86487
184400.0,2.52948
184450.0,2.11357
184500.0,1.64709
184550.0,1.18843
184600.0,0.769533
184650.0,0.436402
184700.0,0.223489
184750.0,0.150055
184800.0,0.222677
184850.0,0.436789
184900.0,0.769056
184950.0,1.18634
185000.0,1.64881
185050.0,2.11271
185100.0,2.53076
185150.0,2.86443
185200.0,3.07689
185250.0,3.15395
185300.0,3.07624
185350.0,2.86368
185400.0,2.53042
185450.0,2.11373
185500.0,1.64911
185550.0,1.18476
185600.0,0.768645
185650.0,0.439657
185700.0,0.221684
185750.0,0.148697
185800.0,0.223336
185850.0,0.436981
185900.0,0.770922
185950.0,1.18518
186000.0,1.64972
186050.0,2.11193
186100.0,2.52992
186150.0,2.86257
186200.0,3.07434
186250.0,3.15087
186300.0,3.07867
186350.0,2.86246
186400.0,2.53024
186450.0,2.11614
186500.0,1.64953
186550.0,1.18941
186600.0,0.76249
186650.0,0.436099
186700.0,0.221334
186750.0,0.148885
186800.0,0.22498
186850.0,0.438588
186900.0,0.767924
186950.0,1.1883
187000.0,1.64771
187050.0,2.11402
187100.0,2.53132
187150.0,2.86007
187200.0,3.07834
187250.0,3.1486
187300.0,3.0774
187350.0,2.86194
187400.0,2.53198
187450.0,2.1147
187500.0,1.64994
187550.0,1.18547
187600.0,0.769485
187650.0,0.436851
187700.0,0.22253
187750.0,0.150044
187800.0,0.223209
187850.0,0.435752
187900.0,0.770085
187950.0,1.18991
188000.0,1.64894
188050.0,2.11325
188100.0,2.52976
188150.0,2.86083
188200.0,3.07882
188250.0,3.14863
188300.0,3.07723
188350.0,2.86078
188400.0,2.53037
188450.0,2.11444
188500.0,1.65092
188550.0,1.18691
188600.0,0.769106
188650.0,0.436877
188700.0,0.225388
188750.0,0.153364
188800.0,0.22451
188850.0,0.436219
188900.0,0.766235
188950.0,1.18547
189000.0,1.64932
189050.0,2.11637
189100.0,2.52855
189150.0,2.8619
189200.0,3.07449
189250.0,3.1517
189300.0,3.07516
189350.0,2.85982
189400.0,2.52753
189450.0,2.1141
189500.0,1.64669
189550.0,1.18862
189600.0,0.770394
189650.0,0.43415
189700.0,0.222676
189750.0,0.149979
189800.0,0.220362
189850.0,0.433936
189900.0,0.766981
189950.0,1.18632
190000.0,1.65047
190050.0,2.10969
190100.0,2.53207
190150.0,2.86321
190200.0,3.07597
190250.0,3.14899
190300.0,3.07855
190350.0,2.86656
190400.0,2.53067
190450.0,2.11309
190500.0,1.64673
190550.0,1.18558
190600.0,0.769603
190650.0,0.436179
190700.0,0.224037
190750.0,0.149692
190800.0,0.223528
190850.0,0.437727
190900.0,0.769778
190950.0,1.18251
191000.0,1.64951
191050.0,2.10765
191100.0,2.53166
191150.0,2.86239
191200.0,3.07536
191250.0,3.15308
191300.0,3.07727
191350.0,2.86576
191400.0,2.53291
191450.0,2.11687
191500.0,1.64949
191550.0,1.18595
191600.0,0.768126
191650.0,0.441359
191700.0,0.222534
191750.0,0.150045
191800.0,0.226157
191850.0,0.438315
191900.0,0.767326
191950.0,1.18996
192000.0,1.65096
192050.0,2.11642
192100.0,2.53289
192150.0,2.86508
192200.0,3.0751
192250.0,3.15284
192300.0,3.07518
192350.0,2.86368
192400.0,2.53385
192450.0,2.11285
192500.0,1.65024
192550.0,1.18649
192600.0,0.768636
192650.0,0.437655
192700.0,0.220419
192750.0,0.148952
192800.0,0.227546
192850.0,0.432567
192900.0,0.767048
192950.0,1.18807
193000.0,1.64632
193050.0,2.1118
193100.0,2.53007
193150.0,2.86666
193200.0,3.07485
193250.0,3.15126
193300.0,3.07533
193350.0,2.86355
193400.0,2.52941
193450.0,2.11058
193500.0,1.64906
193550.0,1.18372
193600.0,0.767969
193650.0,0.436711
193700.0,0.224233
193750.0,0.153054
193800.0,0.226252
193850.0,0.434266
193900.0,0.766822
193950.0,1.18985
194000.0,1.64989
194050.0,2.11275
194100.0,2.53382
194150.0,2.86227
194200.0,3.07845
194250.0,3.14939
194300.0,3.07917
194350.0,2.86323
194400.0,2.53332
194450.0,2.11564
194500.0,1.65323
194550.0,1.18488
194600.0,0.767553
194650.0,0.433639
194700.0,0.219968
194750.0,0.149004
194800.0,0.223733
194850.0,0.438979
194900.0,0.767488
194950.0,1.19029
195000.0,1.65036
195050.0,2.11529
195100.0,2.53116
195150.0,2.86101
195200.0,3.07975
195250.0,3.14942
195300.0,3.0788
195350.0,2.86278
195400.0,2.53285
195450.0,2.1132
195500.0,1.6493
195550.0,1.18617
195600.0,0.769678
195650.0,0.434049
195700.0,0.221458
195750.0,0.151956
195800.0,0.221934
195850.0,0.436829
195900.0,0.76561
195950.0,1.18603
196000.0,1.65218
196050.0,2.11368
196100.0,2.53207
196150.0,2.86272
196200.0,3.07676
196250.0,3.14641
196300.0,3.07329
196350.0,2.86432
196400.0,2.52811
196450.0,2.11611
196500.0,1.65166
196550.0,1.18403
196600.0,0.763917
196650.0,0.431589
196700.0,0.223993
196750.0,0.149769
196800.0,0.226068
196850.0,0.437374
196900.0,0.771396
196950.0,1.18818
197000.0,1.64806
197050.0,2.11311
197100.0,2.52994
197150.0,2.86284
197200.0,3.0755
197250.0,3.14948
197300.0,3.07925
197350.0,2.86237
197400.0,2.52923
197450.0,2.1122
197500.0,1.64899
197550.0,1.18525
197600.0,0.767928
197650.0,0.435559
197700.0,0.225591
197750.0,0.151776
197800.0,0.221841
197850.0,0.438399
197900.0,0.771081
197950.0,1.18644
198000.0,1.64827
198050.0,2.11436
198100.0,2.53149
198150.0,2.86417
198200.0,3.07443
198250.0,3.15417
198300.0,3.07617
198350.0,2.86456
198400.0,2.53047
198450.0,2.11382
198500.0,1.6454
198550.0,1.18386
198600.0,0.763366
198650.0,0.438445
198700.0,0.220633
198750.0,0.146881
198800.0,0.225673
198850.0,0.435497
198900.0,0.767997
198950.0,1.18863
199000.0,1.651
199050.0,2.11417
199100.0,2.53301
199150.0,2.85965
199200.0,3.0792
199250.0,3.15268
199300.0,3.08031
199350.0,2.85936
199400.0,2.53001
199450.0,2.11243
199500.0,1.65345
199550.0,1.18764
199600.0,0.771912
199650.0,0.437421
199700.0,0.222177
199750.0,0.147447
199800.0,0.222321
199850.0,0.439322
199900.0,0.766667
199950.0,1.18296
200000.0,1.65061
200050.0,2.11632
200100.0,2.5366
200150.0,2.86608
200200.0,3.07858
200250.0,3.14648
200300.0,3.07588
200350.0,2.86282
200400.0,2.532
200450.0,2.11171
200500.0,1.65164
200550.0,1.18903
200600.0,0.76859
200650.0,0.435939
200700.0,0.22384
200750.0,0.150804
200800.0,0.225046
200850.0,0.43479
200900.0,0.771258
200950.0,1.18658
201000.0,1.64969
201050.0,2.11494
201100.0,2.53031
201150.0,2.86531
201200.0,3.08092
201250.0,3.1509
201300.0,3.07703
201350.0,2.8626
201400.0,2.5347
201450.0,2.11582
201500.0,1.64699
201550.0,1.18845
201600.0,0.766998
201650.0,0.434127
201700.0,0.223275
201750.0,0.148675
201800.0,0.225744
201850.0,0.433947
201900.0,0.765737
201950.0,1.18457
202000.0,1.64971
202050.0,2.1147
202100.0,2.52949
202150.0,2.86207
202200.0,3.07343
202250.0,3.14959
202300.0,3.07452
202350.0,2.86786
202400.0,2.53552
202450.0,2.11164
202500.0,1.65026
202550.0,1.1873
202600.0,0.767212
202650.0,0.435673
202700.0,0.224677
202750.0,0.149437
202800.0,0.222792
202850.0,0.436393
202900.0,0.770773
202950.0,1.18593
203000.0,1.65075
203050.0,2.11398
203100.0,2.53309
203150.0,2.86312
203200.0,3.07558
203250.0,3.1486
203300.0,3.07704
203350.0,2.86378
203400.0,2.53114
203450.0,2.11395
203500.0,1.65471
203550.0,1.18803
203600.0,0.764633
203650.0,0.439061
203700.0,0.223685
203750.0,0.147949
203800.0,0.226087
203850.0,0.436299
203900.0,0.77034
203950.0,1.18523
204000.0,1.6521
204050.0,2.11295
204100.0,2.53358
204150.0,2.86515
204200.0,3.07426
204250.0,3.15072
204300.0,3.07751
204350.0,2.86339
204400.0,2.5281
204450.0,2.11407
204500.0,1.64934
204550.0,1.18885
204600.0,0.766176
204650.0,0.438422
204700.0,0.223671
204750.0,0.155068
